area_data_type,geography_type,geography_id,geography_desc,total_area,mobilebb_3g_area_st_pct,mobilebb_3g_area_iv_pct,mobilebb_4g_area_st_pct,mobilebb_4g_area_iv_pct,mobilebb_5g_spd1_area_st_pct,mobilebb_5g_spd1_area_iv_pct,mobilebb_5g_spd2_area_st_pct,mobilebb_5g_spd2_area_iv_pct
Rural,County,48253,"Jones County, TX",2128.980490000,0.000000000,0.000000000,0.996932515,0.716505047,0.844943598,0.387443103,0.726449634,0.286166634
Rural,County,48255,"Karnes County, TX",1699.013225000,0.000000000,0.000000000,0.997706138,0.780595164,0.957222567,0.476627402,0.828766274,0.375015499
Rural,County,48257,"Kaufman County, TX",1782.225900000,0.000000000,0.000000000,0.999940898,0.916843972,0.985520095,0.784338061,0.923640662,0.632269504
Rural,County,48259,"Kendall County, TX",1469.283042500,0.000000000,0.000000000,0.950103950,0.659760556,0.850025091,0.611943508,0.742132052,0.470499677
Rural,County,48261,"Kenedy County, TX",4374.142727500,0.000000000,0.000000000,0.867628290,0.238880728,0.425121006,0.125508705,0.286199340,0.095070677
Rural,County,48263,"Kent County, TX",2047.242470000,0.000000000,0.000000000,0.907285450,0.432084791,0.730860259,0.183422515,0.507408932,0.082681622
Rural,County,48265,"Kerr County, TX",2434.023410000,0.000000000,0.000000000,0.949541284,0.619482430,0.832568807,0.414488489,0.708629046,0.311017829
Rural,County,48267,"Kimble County, TX",2804.477812500,0.000000000,0.000000000,0.965408451,0.571267606,0.742948357,0.326422535,0.625539906,0.250065728
Rural,County,48269,"King County, TX",2084.108845000,0.000000000,0.000000000,0.799251996,0.238855757,0.366167998,0.083746083,0.196805822,0.039270191
Rural,County,48271,"Kinney County, TX",3032.206677500,0.000000000,0.000000000,0.879980547,0.485983256,0.706256296,0.242157919,0.569910029,0.166498767
Rural,County,48273,"Kleberg County, TX",2424.227487500,0.000000000,0.000000000,0.952987182,0.412991527,0.687421247,0.248794265,0.429328699,0.146252444
Rural,County,48275,"Knox County, TX",1957.499180000,0.000000000,0.000000000,0.963086526,0.650075334,0.734233749,0.273999139,0.406424882,0.073127421
Rural,County,48277,"Lamar County, TX",2162.370892500,0.000000000,0.000000000,0.970383360,0.672171075,0.821959180,0.433679186,0.689025281,0.322178382
Rural,County,48279,"Lamb County, TX",2300.461800000,0.000000000,0.000000000,0.998992674,0.822847985,0.955128205,0.467902930,0.851877289,0.271291209
Rural,County,48281,"Lampasas County, TX",1612.535242500,0.000000000,0.000000000,0.958194526,0.654582272,0.793650794,0.404402639,0.667123914,0.300999412
Rural,County,48283,"La Salle County, TX",3335.037615000,0.000000000,0.000000000,0.990398585,0.544848715,0.854557514,0.262933485,0.655991409,0.231855221
Rural,County,48285,"Lavaca County, TX",2205.346552500,0.000000000,0.000000000,0.990017672,0.706404929,0.878110522,0.469790323,0.768830300,0.420213020
Rural,County,48287,"Lee County, TX",1449.585865000,0.000000000,0.000000000,0.994695538,0.654992007,0.860122075,0.516858015,0.741098678,0.397180642
Rural,County,48289,"Leon County, TX",2503.437527500,0.000000000,0.000000000,0.979719780,0.537047166,0.702739092,0.266461901,0.498842933,0.167501157
Rural,County,48291,"Liberty County, TX",2703.569277500,0.000000000,0.000000000,0.998324697,0.717458215,0.928195738,0.481162582,0.779911949,0.341333229
Rural,County,48293,"Limestone County, TX",2142.568382500,0.000000000,0.000000000,0.993461482,0.701440440,0.799960671,0.395850745,0.661029448,0.271373089
Rural,County,48295,"Lipscomb County, TX",2179.750755000,0.000000000,0.000000000,0.962162946,0.403933507,0.489465546,0.090509326,0.234850681,0.043200928
Rural,County,48297,"Live Oak County, TX",2424.438152500,0.000000000,0.000000000,0.999174523,0.685840900,0.812312638,0.317156884,0.674110440,0.243298432
Rural,County,48299,"Llano County, TX",2146.149687500,0.000000000,0.000000000,0.982822086,0.577472393,0.810601227,0.344687117,0.716760736,0.264736196
Rural,County,48301,"Loving County, TX",1501.725452500,0.000000000,0.000000000,0.999719436,0.827172617,0.840078558,0.402468963,0.716279722,0.228799888
Rural,County,48303,"Lubbock County, TX",1790.020505000,0.000000000,0.000000000,0.998528893,0.959338590,0.989290338,0.829351536,0.953807226,0.634223844
Rural,County,48305,"Lynn County, TX",2015.642720000,0.000000000,0.000000000,0.995140050,0.726484114,0.791335702,0.348139632,0.650919732,0.186298077
Rural,County,48307,"McCulloch County, TX",2414.852895000,0.000000000,0.000000000,0.990970950,0.768210765,0.866614324,0.349995638,0.770740644,0.298002268
Rural,County,48309,"McLennan County, TX",2220.830430000,0.000000000,0.000000000,0.999241131,0.948017454,0.983115158,0.829870992,0.928523999,0.691472206
Rural,County,48311,"McMullen County, TX",2591.074167500,0.000000000,0.000000000,0.991219155,0.423106630,0.785519737,0.246107565,0.555510387,0.200536607
Rural,County,48313,"Madison County, TX",1092.719355000,0.000000000,0.000000000,0.998746867,0.806535570,0.942741469,0.463273569,0.837863890,0.383844226
Rural,County,48315,"Marion County, TX",998.446767500,0.000000000,0.000000000,0.979955692,0.442873721,0.487709674,0.107817280,0.325772761,0.087245490
Rural,County,48317,"Martin County, TX",2051.561102500,0.000000000,0.000000000,0.999691944,0.843148329,0.983724393,0.492426965,0.801509473,0.334856497
Rural,County,48319,"Mason County, TX",2099.382057500,0.000000000,0.000000000,0.968742160,0.621694847,0.719933772,0.275701169,0.621343636,0.186894787
Rural,County,48321,"Matagorda County, TX",3668.836307500,0.000000000,0.000000000,0.992477965,0.655220924,0.714076541,0.512330970,0.673193420,0.398409463
Rural,County,48323,"Maverick County, TX",2816.591050000,0.000000000,0.000000000,0.996671653,0.631376215,0.907928197,0.488219895,0.765781601,0.363612565
Rural,County,48325,"Medina County, TX",2979.435095000,0.000000000,0.000000000,0.953192392,0.683730467,0.856395390,0.486601145,0.706816093,0.420561408
Rural,County,48327,"Menard County, TX",2026.070637500,0.000000000,0.000000000,0.986846894,0.609201976,0.548115415,0.156901482,0.404886925,0.103925136
Rural,County,48329,"Midland County, TX",1843.845412500,0.000000000,0.000000000,1.000000000,0.877463582,0.951156812,0.745901171,0.911853756,0.534304484
Rural,County,48331,"Milam County, TX",2321.317635000,0.000000000,0.000000000,0.996369907,0.711997459,0.848262093,0.524593883,0.679190489,0.360513658
Rural,County,48333,"Mills County, TX",1701.751870000,0.000000000,0.000000000,0.970537262,0.569819262,0.747524140,0.265783610,0.548836346,0.184204011
Rural,County,48335,"Mitchell County, TX",2055.879735000,0.000000000,0.000000000,0.976022133,0.530792089,0.827492571,0.266164566,0.618864638,0.135157291
Rural,County,48337,"Montague County, TX",2166.268195000,0.000000000,0.000000000,0.972721968,0.607653409,0.782261986,0.358212584,0.648546144,0.264319751
Rural,County,48339,"Montgomery County, TX",1825.412225000,0.000000000,0.000000000,0.998845932,0.836641662,0.957357184,0.821638777,0.911886901,0.706866705
Rural,County,48341,"Moore County, TX",2089.164805000,0.000000000,0.000000000,0.981950187,0.689926389,0.901431885,0.474740345,0.760865181,0.368861551
Rural,County,48343,"Morris County, TX",613.140482500,0.000000000,0.000000000,0.999656416,0.655042089,0.835767050,0.304415049,0.598694382,0.167496994
Rural,County,48345,"Motley County, TX",2260.330117500,0.000000000,0.000000000,0.763782096,0.345356261,0.492707023,0.168320984,0.346661075,0.092967985
Rural,County,48347,"Nacogdoches County, TX",2244.951572500,0.000000000,0.000000000,0.974381833,0.493032422,0.730633885,0.287336367,0.515272369,0.211420260
Rural,County,48349,"Navarro County, TX",2478.263060000,0.000000000,0.000000000,0.999659980,0.816261476,0.939051343,0.539017341,0.799855491,0.384053043
Rural,County,48351,"Newton County, TX",2219.461107500,0.000000000,0.000000000,0.943524275,0.357742869,0.468511224,0.156898106,0.348298609,0.118504105
Rural,County,48353,"Nolan County, TX",2046.294477500,0.000000000,0.000000000,0.947959026,0.522159881,0.753281515,0.391928759,0.519225820,0.217995573
Rural,County,48355,"Nueces County, TX",2328.901575000,0.000000000,0.000000000,1.000000000,0.891225690,0.992763455,0.913704206,0.940072365,0.773089100
Rural,County,48357,"Ochiltree County, TX",2130.876475000,0.000000000,0.000000000,0.971675729,0.692387543,0.766633712,0.204597133,0.554869006,0.177508651
Rural,County,48359,"Oldham County, TX",3441.318107500,0.000000000,0.000000000,0.822533746,0.376664320,0.450613694,0.187658780,0.366104496,0.131064247
Rural,County,48361,"Orange County, TX",763.765957500,0.000000000,0.000000000,0.998482968,0.812577576,0.981933526,0.946490139,0.944283547,0.843469866
Rural,County,48363,"Palo Pinto County, TX",2242.739590000,0.000000000,0.000000000,0.975577682,0.671425888,0.806781890,0.453832425,0.621313169,0.304527522
Rural,County,48365,"Panola County, TX",1925.688765000,0.000000000,0.000000000,0.943222842,0.440159720,0.481730664,0.149983590,0.293895635,0.092221858
Rural,County,48367,"Parker County, TX",1994.576220000,0.000000000,0.000000000,0.996620194,0.862748204,0.950517533,0.743557245,0.866920152,0.638783270
Rural,County,48369,"Parmer County, TX",2011.113422500,0.000000000,0.000000000,0.999738124,0.940239878,0.935683235,0.552349028,0.905410360,0.468601058
Rural,County,48371,"Pecos County, TX",10526.824717500,0.000000000,0.000000000,0.820340408,0.534476030,0.550075546,0.208837391,0.453476621,0.152993326
Rural,County,48373,"Polk County, TX",2575.484957500,0.000000000,0.000000000,0.987526073,0.484315570,0.697517484,0.286859433,0.542350006,0.206208335
Rural,County,48375,"Potter County, TX",2002.686822500,0.000000000,0.000000000,0.949297849,0.593804239,0.833850523,0.446852154,0.660232473,0.306316731
Rural,County,48377,"Presidio County, TX",8451.353137500,0.000000000,0.000000000,0.517928585,0.248220851,0.218096841,0.043584471,0.130504144,0.020888640
Rural,County,48379,"Rains County, TX",606.925865000,0.000000000,0.000000000,0.990628254,0.732558140,0.830093717,0.387712600,0.706872614,0.300937175
Rural,County,48381,"Randall County, TX",2017.538705000,0.000000000,0.000000000,0.996971912,0.874908635,0.970450037,0.757178657,0.914587031,0.581445129
Rural,County,48383,"Reagan County, TX",2623.937907500,0.000000000,0.000000000,0.957408374,0.500983501,0.789129300,0.253101040,0.627875236,0.144233471
Rural,County,48385,"Real County, TX",1563.766295000,0.000000000,0.000000000,0.670550990,0.304189681,0.376397683,0.128788899,0.306143069,0.106762764
Rural,County,48387,"Red River County, TX",2506.702835000,0.000000000,0.000000000,0.953399445,0.557651904,0.580090764,0.207916632,0.399739474,0.108706614
Rural,County,48389,"Reeves County, TX",5824.465920000,0.000000000,0.000000000,0.979727286,0.752857350,0.886121962,0.312861690,0.752839265,0.219599971
Rural,County,48391,"Refugio County, TX",1853.536002500,0.000000000,0.000000000,1.000000000,0.669830085,0.888446894,0.442234472,0.779451043,0.340512587
Rural,County,48393,"Roberts County, TX",2144.885697500,0.000000000,0.000000000,0.928154005,0.443500467,0.580268133,0.109168590,0.332613073,0.048568482
Rural,County,48395,"Robertson County, TX",1992.890900000,0.000000000,0.000000000,0.983720930,0.673255814,0.671775899,0.270613108,0.499788584,0.149894292
Rural,County,48397,"Rockwall County, TX",240.052767500,0.000000000,0.000000000,1.000000000,0.995173322,0.999561211,0.959631417,0.996489688,0.901711277
Rural,County,48399,"Runnels County, TX",2384.833132500,0.000000000,0.000000000,0.990503953,0.644317830,0.882558191,0.370610839,0.740470827,0.249414778
Rural,County,48401,"Rusk County, TX",2177.222775000,0.000000000,0.000000000,0.988534107,0.572568940,0.635849057,0.189211418,0.396758587,0.112191582
Rural,County,48403,"Sabine County, TX",1363.634545000,0.000000000,0.000000000,0.997837170,0.460991812,0.369689479,0.099181214,0.241078325,0.080488182
Rural,County,48405,"San Augustine County, TX",1396.708950000,0.000000000,0.000000000,0.959577677,0.369004525,0.444796380,0.143815988,0.310935143,0.111161388
Rural,County,48407,"San Jacinto County, TX",1459.276455000,0.000000000,0.000000000,0.999711275,0.573119677,0.911794428,0.332683701,0.680886387,0.214306338
Rural,County,48409,"San Patricio County, TX",1534.799857500,0.000000000,0.000000000,1.000000000,0.949831858,0.992450758,0.837348157,0.953194702,0.686226065
Rural,County,48411,"San Saba County, TX",2578.539600000,0.000000000,0.000000000,0.947630719,0.516993464,0.657107843,0.210089869,0.516748366,0.165114379
Rural,County,48413,"Schleicher County, TX",2931.614140000,0.000000000,0.000000000,0.942116988,0.430799080,0.669876401,0.193697902,0.522779534,0.110196896
Rural,County,48415,"Scurry County, TX",2033.759910000,0.000000000,0.000000000,0.918893723,0.530919826,0.788170706,0.396623161,0.618033976,0.229645743
Rural,County,48417,"Shackelford County, TX",2085.794165000,0.000000000,0.000000000,0.853499647,0.298858701,0.519997980,0.156145844,0.344864155,0.111907888
Rural,County,48419,"Shelby County, TX",1955.813860000,0.000000000,0.000000000,0.955568720,0.434618699,0.506355019,0.194420508,0.322490306,0.143364929
Rural,County,48421,"Sherman County, TX",2141.199060000,0.000000000,0.000000000,0.981208186,0.788764266,0.745277450,0.274498229,0.597796143,0.195641480
Rural,County,48423,"Smith County, TX",1994.049557500,0.000000000,0.000000000,1.000000000,0.815699118,0.919919708,0.675452961,0.778722730,0.530082933
Rural,County,48425,"Somervell County, TX",440.921845000,0.000000000,0.000000000,0.999761108,0.803631151,0.851170569,0.414237936,0.658385093,0.328714763
Rural,County,48427,"Starr County, TX",2694.510682500,0.000000000,0.000000000,0.999804542,0.730385833,0.965716743,0.524217192,0.817168993,0.399671631
Rural,County,48429,"Stephens County, TX",2095.274090000,0.000000000,0.000000000,0.981198472,0.582143575,0.731701186,0.266790670,0.529157450,0.189825055
Rural,County,48431,"Sterling County, TX",2071.363612500,0.000000000,0.000000000,0.859089753,0.331756929,0.539384694,0.188405797,0.361403509,0.094889397
Rural,County,48433,"Stonewall County, TX",2092.219447500,0.000000000,0.000000000,0.927150984,0.498363792,0.650354931,0.189598751,0.461914112,0.091375925
Rural,County,48435,"Sutton County, TX",3245.399657500,0.000000000,0.000000000,0.827853689,0.407516796,0.501768849,0.140144753,0.348025056,0.082795106
Rural,County,48437,"Swisher County, TX",2054.931742500,0.000000000,0.000000000,0.982264596,0.625967502,0.799579681,0.345276539,0.616382183,0.169921575
Rural,County,48439,"Tarrant County, TX",486.530817500,0.000000000,0.000000000,1.000000000,0.995670058,1.000000000,0.996319550,0.998484520,0.971855380
Rural,County,48441,"Taylor County, TX",1940.329982500,0.000000000,0.000000000,0.993159980,0.841322404,0.909668313,0.656641876,0.806579447,0.480212801
Rural,County,48443,"Terrell County, TX",5215.433405000,0.000000000,0.000000000,0.531607222,0.194954962,0.150462495,0.026255201,0.071414145,0.012966030
Rural,County,48445,"Terry County, TX",1995.629545000,0.000000000,0.000000000,0.999366621,0.768183258,0.716985116,0.228860973,0.559326507,0.134434709
Rural,County,48447,"Throckmorton County, TX",2094.431430000,0.000000000,0.000000000,0.847515590,0.264584591,0.405904245,0.101186884,0.247083082,0.046067190
Rural,County,48449,"Titus County, TX",976.432275000,0.000000000,0.000000000,0.999892125,0.720172600,0.788133765,0.350593312,0.614563107,0.223085221
Rural,County,48451,"Tom Green County, TX",3344.833537500,0.000000000,0.000000000,0.964541017,0.701117934,0.809730751,0.466320265,0.652653125,0.304267045
Rural,County,48453,"Travis County, TX",1396.708950000,0.000000000,0.000000000,0.996530920,0.957390649,0.982956259,0.933861237,0.964027149,0.870211161
Rural,County,48455,"Trinity County, TX",1665.096160000,0.000000000,0.000000000,0.963119939,0.336032389,0.598747470,0.166244939,0.418712045,0.122090081
Rural,County,48457,"Tyler County, TX",2194.813302500,0.000000000,0.000000000,0.973124730,0.470797140,0.690742429,0.250851850,0.528770936,0.190430484
Rural,County,48459,"Upshur County, TX",1381.646402500,0.000000000,0.000000000,0.999618815,0.706030342,0.777006938,0.338644507,0.565754365,0.250667073
Rural,County,48461,"Upton County, TX",2762.976807500,0.000000000,0.000000000,0.995958980,0.629141093,0.635126377,0.193892722,0.464641074,0.129770119
Rural,County,48463,"Uvalde County, TX",3459.961960000,0.000000000,0.000000000,0.897375792,0.598027277,0.776820507,0.378044325,0.665915733,0.260289820
Rural,County,48465,"Val Verde County, TX",7128.587602500,0.000000000,0.000000000,0.624732184,0.230033837,0.344474489,0.151395600,0.256172703,0.104688447
Rural,County,48467,"Van Zandt County, TX",2009.217437500,0.000000000,0.000000000,0.998007864,0.776461337,0.877116645,0.480681520,0.703958060,0.352293578
Rural,County,48469,"Victoria County, TX",1941.804637500,0.000000000,0.000000000,0.998752373,0.874857608,0.952915650,0.728180092,0.891293735,0.604176838
Rural,County,48471,"Walker County, TX",1817.617620000,0.000000000,0.000000000,0.986845155,0.631258693,0.840693092,0.443034307,0.693961521,0.345618915
Rural,County,48473,"Waller County, TX",1162.660135000,0.000000000,0.000000000,1.000000000,0.912755934,0.989762638,0.779760826,0.962583801,0.620764631
Rural,County,48475,"Ward County, TX",1838.789452500,0.000000000,0.000000000,0.999942716,0.932004354,0.982929484,0.508678467,0.857191957,0.376238758
